date,state,positive,negative,pending,hospitalizedCurrently,hospitalizedCumulative,inIcuCurrently,inIcuCumulative,onVentilatorCurrently,onVentilatorCumulative,recovered,dataQualityGrade,lastUpdateEt,death,totalTestsViral,positiveTestsViral,negativeTestsViral,positiveCasesViral,deathConfirmed,deathProbable,fips,positiveIncrease,totalTestResults,totalTestResultsIncrease,deathIncrease,hospitalizedIncrease
20200522,NM,6472,146295,,205,1139,,,,,2041,C,5/21/2020 18:00,294,,,,6472,,,35,155,152767,5423,11,0
20200522,NV,7401,92540,,404,,90,,51,,339,A+,5/22/2020 09:30,400,117606,,,7401,,,32,146,99941,5559,3,0
20200522,NY,358154,1242639,,4844,87843,1581,,1254,,63292,A,5/22/2020 00:00,23195,,,,358154,,,36,1696,1600793,45738,112,205
20200522,OH,30794,277006,,879,5379,362,1416,232,,,B,5/22/2020 14:00,1872,,,,28758,1691,181,39,627,307800,8722,36,84
20200522,OK,5849,147318,,190,926,94,,,,4533,A+,5/22/2020 00:00,307,152998,6589,146409,,,,40,169,153167,3572,3,9
20200522,OR,3864,103975,,146,737,47,,16,,1376,A+,5/22/2020 11:00,147,,,,3770,,,41,47,107839,2615,2,5
20200522,PA,66258,312743,,1580,,,,368,,37767,A,5/22/2020 00:00,4984,,,,,,,42,866,379001,10095,115,0
20200522,PR,3030,40488,,96,,12,,6,,,B,5/22/2020 05:51,126,41701,1572,40095,1221,60,66,72,117,43518,117,0,0
20200522,RI,13949,87850,,242,1537,56,,40,,1084,A+,5/22/2020 03:00,579,138609,17749,120860,13949,,,44,201,101799,1652,23,31
20200522,SC,9638,140385,,429,1534,,,,,5743,A+,5/22/2020 16:00,419,154746,14361,140385,9638,419,,45,463,150023,11785,12,90
20200522,SD,4356,27988,,83,351,,,,,3267,C,5/21/2020 18:00,50,,,,,,,46,106,32344,1043,2,9
20200522,TN,19394,348776,,570,1560,,,,,12566,B,5/22/2020 15:00,315,,,,19394,315,,47,433,368170,7587,2,21
20200522,TX,53449,687913,,1578,,,,,,31223,B,5/21/2020 17:55,1480,740181,,,,,,48,1181,741362,1181,40,0
20200522,UT,8057,178777,,163,660,,210,,88,4748,B,5/22/2020 15:00,93,,,,8057,,,49,183,186834,3960,1,13
20200522,VA,34950,190225,464,1459,6422,366,,207,,4963,A+,5/21/2020 17:00,1136,223433,,,33208,1100,36,51,813,225175,6576,37,153
20200522,VI,69,1343,45,,,,,,,61,C,5/22/2020 07:29,6,,,,69,6,,78,0,1412,29,0,0
20200522,VT,952,24781,,16,,,,,,834,B,5/22/2020 00:00,54,,,,952,54,,50,2,25733,32,0,0
20200522,WA,21283,280444,,332,3156,,,85,,,B,5/21/2020 02:59,1044,,,,20711,1044,,53,295,301727,4568,7,31
20200522,WI,16340,172703,187,583,2259,133,535,,,8362,A+,5/22/2020 00:00,496,,,,14396,496,,55,548,189043,10013,9,41
20200522,WV,1616,83213,,47,,13,,9,,983,B,5/22/2020 10:00,71,,,,,,,54,23,84829,1688,1,0
20200522,WY,803,18621,,10,76,,,,,551,C,5/21/2020 18:02,12,19424,699,18724,608,,,56,16,19424,584,1,1
20200521,AK,402,39143,,19,,,,,,356,C,5/21/2020 00:00,10,39545,,,,10,,2,0,39545,2500,0,0
20200521,AL,13119,157620,,,1528,,526,,311,,B,5/21/2020 00:00,529,,,,13119,529,,1,375,170739,6289,12,35
20200521,AR,5458,93818,,78,535,,,14,101,3915,A,5/21/2020 00:00,110,,,,5458,,,5,455,99276,3018,3,0
20200521,AS,0,124,,,,,,,,,D,5/19/2020 00:00,0,,,,,,,60,0,124,0,0,0
20200521,AZ,15315,156312,,812,2885,299,,197,,3872,A+,5/21/2020 00:00,763,171627,,,,,,4,418,171627,6192,16,49
20200521,CA,86197,1334930,,4735,,1310,,,,,B,5/21/2020 00:00,3542,1421127,,,86197,,,6,2140,1421127,41007,106,0
20200521,CO,22797,112814,,613,3990,,,,,3532,A,5/21/2020 00:00,1001,,,,20595,,,8,315,135611,3774,33,35
20200521,CT,39208,157239,,816,10946,,,,,6264,B,5/20/2020 08:30,3582,,,,39208,,,9,191,196447,5729,53,0
20200521,DC,7788,33968,,336,,,,74,,1061,A,5/20/2020 00:00,412,,,,,,,11,237,41756,1337,5,0
20200521,DE,8386,39156,,220,,,,,,4130,B,5/20/2020 18:00,417,,,,8386,364,53,10,192,47542,2130,3,0
20200521,FL,48675,765254,1471,,9200,,,,,,A,5/21/2020 10:09,2222,940758,66424,871876,48675,2222,,12,1204,813929,42581,49,266
20200521,GA,40405,367326,,959,7235,,1642,,,,A,5/21/2020 13:00,1754,407731,,,40405,,,13,758,407731,4791,67,128
20200521,GU,165,4899,,,,,,,,125,C,5/21/2020 08:00,5,5167,160,4875,160,,,66,0,5064,92,0,0
20200521,HI,643,46506,,,82,,,,,578,C,5/20/2020 18:00,17,,,,,,,15,2,47149,845,0,0
20200521,IA,16170,100395,,376,,125,,80,,8672,A+,5/21/2020 00:00,406,,,,16170,,,19,556,116565,5817,18,0
20200521,ID,2506,36382,,28,221,,91,,,1688,B,5/20/2020 19:00,77,38660,,,2278,,,16,30,38888,321,0,6
20200521,IL,102686,569334,,4107,,1088,,609,,,A,5/21/2020 00:00,4607,,,,102686,4607,,17,2268,672020,29307,82,0
20200521,IN,29936,173059,,1166,4389,409,990,175,,,A+,5/20/2020 23:59,1913,,,,,1764,149,18,662,202995,7257,49,0
20200521,KS,8539,62664,,,760,,258,,116,473,A+,5/20/2020 10:00,178,,,,,,,20,0,71203,0,0,0
20200521,KY,8167,150505,,474,2016,98,879,,,2919,A,5/20/2020 17:00,376,,,,8059,375,1,21,98,158672,4686,10,6
20200521,LA,36504,268877,,884,,,,107,,26249,B,5/21/2020 13:00,2629,,,,,2506,123,22,1188,305381,19411,21,0
20200521,MA,90084,411402,,2396,9040,647,,,,,A,5/21/2020 10:00,6148,,,,90084,6148,,25,1114,501486,11533,82,143
20200521,MD,43531,176702,,1374,7485,526,,,,3099,B,5/21/2020 10:00,2221,,,,43531,2116,105,24,1208,220233,4903,23,92
20200521,ME,1877,35450,,41,235,21,,12,,1145,B,5/21/2020 12:00,73,37725,2201,35450,1678,73,,23,58,37327,58,0,4
20200521,MI,60610,421788,,1054,,472,,361,,28234,A+,5/21/2020 11:00,5555,492412,70624,421788,56445,5349,237,26,459,482398,16399,41,0
20200521,MN,21582,177506,,566,2380,229,787,,,12488,A,5/20/2020 17:00,818,199088,,,18200,809,9,27,973,199088,8280,32,72
20200521,MO,11340,150752,,697,,,,99,,,B,5/21/2020 15:00,661,163684,13853,149562,11340,,,29,108,162092,108,30,0
20200521,MP,22,4067,,,,,,,,13,D,5/21/2020 00:00,2,4089,,,22,2,,69,1,4089,272,0,0
20200521,MS,12222,113748,,638,1932,158,,92,,7681,A,5/20/2020 19:00,580,125970,,,12222,,,28,255,125970,5290,10,31
20200521,MT,479,30045,,3,65,,,,,440,C,5/21/2020 00:00,16,,,,479,,,30,1,30524,798,0,0
20200521,NC,20860,269785,,578,,,,,,11637,A,5/21/2020 13:50,716,,,,20860,716,,37,738,290645,13042,14,0
20200521,ND,2229,59050,,39,144,,,,,1340,C,5/21/2020 01:59,38,,,,2229,38,,38,134,61279,2079,1,2
20200521,NE,11122,64518,,,,,,,,,D,5/20/2020 19:55,138,,,,11122,,,31,276,75640,3505,6,0
20200521,NH,3868,48962,1434,103,385,,109,,,1388,B,5/20/2020 09:00,190,,,,3868,,,33,147,52830,1942,8,2
20200521,NJ,151472,392802,,3208,,896,,700,,24236,A+,5/21/2020 13:00,10843,,,,151472,10843,,34,1073,544274,12931,96,0
20200521,NM,6317,141027,,206,1139,,,,,1985,C,5/20/2020 18:35,283,,,,6317,,,35,125,147344,5098,7,0
20200521,NV,7255,87127,,410,,92,,52,,339,A+,5/21/2020 10:30,397,111323,,,7255,,,32,89,94382,3211,4,0
20200521,NY,356458,1198597,,5187,87638,1695,,1345,,62826,A,5/21/2020 00:00,23083,,,,356458,,,36,2088,1555055,49219,107,179
20200521,OH,30167,268911,,892,5295,349,1397,258,,,B,5/21/2020 14:00,1836,,,,28174,1653,183,39,731,299078,9550,55,97
20200521,OK,5680,143915,,201,917,78,,,,4361,A+,5/21/2020 00:00,304,149447,6464,142983,,,,40,148,149595,5224,5,12
20200521,OR,3817,101407,,140,732,40,,14,,1406,A+,5/21/2020 11:00,145,,,,3725,,,41,16,105224,3075,1,9
20200521,PA,65392,303514,,1654,,,,361,,,B,5/21/2020 00:00,4869,,,,,,,42,1726,368906,19206,245,0
20200521,PR,2913,40488,,114,,13,,7,,,C,5/21/2020 05:54,126,41701,1572,40095,1213,60,66,72,47,43401,40535,1,0
20200521,RI,13748,86399,,254,1506,56,,41,,1047,A+,5/21/2020 03:00,556,135291,17405,117886,13748,,,44,169,100147,2108,18,20
20200521,SC,9175,129063,,414,1444,,,,,5451,A+,5/20/2020 17:55,407,,,,9175,407,,45,119,138238,3175,8,0
20200521,SD,4250,27051,,91,342,,,,,3145,C,5/21/2020 11:23,48,,,,,,,46,73,31301,912,2,9
20200521,TN,18961,341622,,601,1539,,,,,12191,B,5/21/2020 15:00,313,,,,18961,313,,47,429,360583,6570,4,24
20200521,TX,52268,687913,,1680,,,,,,30341,B,5/20/2020 16:50,1440,740181,,,51323,,,48,945,740181,19253,21,0
20200521,UT,7874,175000,,169,647,,207,,88,4596,B,5/21/2020 10:45,92,,,,7874,,,49,164,182874,3210,2,16
20200521,VA,34137,184462,490,1491,6269,351,,191,,4778,A+,5/21/2020 17:00,1099,216890,,,32428,1064,35,51,1229,218599,5973,25,210
20200521,VI,69,1314,26,,,,,,,61,C,5/20/2020 07:09,6,,,,69,6,,78,0,1383,0,0,0
20200521,VT,950,24751,,14,,,,,,827,B,5/21/2020 00:00,54,,,,950,54,,50,6,25701,643,0,0
20200521,WA,20988,276171,,242,3125,,,70,,,B,5/20/2020 02:59,1037,,,,20403,1037,,53,204,297159,4672,6,3125
20200521,WI,15792,163238,220,524,2218,126,526,,,8012,A+,5/21/2020 00:00,487,,,,13885,487,,55,523,179030,9461,6,57
20200521,WV,1593,81548,,46,,12,,9,,983,B,5/21/2020 10:00,70,,,,1593,,,54,48,83141,2500,1,0
20200521,WY,787,18053,,8,75,,,,,534,C,5/20/2020 16:54,11,18649,672,17495,596,,,56,0,18840,0,0,1
20200520,AK,402,36643,,16,,,,,,352,C,5/20/2020 00:00,10,37045,,,,10,,2,3,37045,665,0,0
20200520,AL,12744,151706,,,1493,,524,,309,,B,5/19/2020 00:00,517,,,,12744,517,,1,368,164450,6884,13,40
20200520,AR,5003,91255,,78,535,,,14,101,3852,A,5/20/2020 00:00,107,,,,5003,,,5,80,96258,2557,5,0
20200520,AS,0,124,,,,,,,,,D,5/19/2020 00:00,0,,,,,,,60,0,124,0,0,0
20200520,AZ,14897,150538,,810,2836,298,,208,,3773,A+,5/20/2020 00:00,747,165435,,,,,,4,331,165435,3864,43,36
20200520,CA,84057,1296063,,4681,,1345,,,,,B,5/20/2020 00:00,3436,1380120,,,84057,,,6,2262,1380120,40804,102,0
20200520,CO,22482,109355,,626,3955,,,,,3478,A,5/20/2020 00:00,968,,,,20304,,,8,280,131837,504,47,56
20200520,CT,39017,151701,,887,10946,,,,,6264,B,5/20/2020 16:00,3529,,,,39017,,,9,587,190718,5198,57,0
20200520,DC,7551,32868,,336,,,,74,,1059,A,5/19/2020 00:00,407,,,,,,,11,117,40419,1045,7,0
20200520,DE,8194,37218,,220,,,,,,3965,B,5/19/2020 18:00,414,,,,8194,362,52,10,157,45412,1280,6,0
20200520,FL,47471,723877,1357,,8934,,,,,,A+,5/20/2020 09:42,2173,887380,64172,821168,47471,2173,,12,527,771348,55493,44,190
20200520,GA,39647,363293,,959,7107,,1617,,,,A,5/20/2020 13:00,1687,402940,,,39647,,,13,926,402940,24784,23,80
20200520,GU,165,4807,,,,,,,,125,C,5/20/2020 06:30,5,5035,149,4754,160,,,66,11,4972,145,0,0
20200520,HI,641,45663,,,82,,,,,578,C,5/19/2020 18:00,17,,,,,,,15,1,46304,1281,0,0
20200520,IA,15614,95134,,381,,126,,84,,8362,A+,5/20/2020 00:00,388,,,,15614,,,19,265,110748,3100,16,0
20200520,ID,2476,36091,,31,215,,89,,,1668,B,5/19/2020 19:00,77,38344,,,2253,,,16,21,38567,498,3,2
20200520,IL,100418,542295,,3914,,1005,,554,,,A,5/20/2020 00:00,4525,,,,100418,4525,,17,2388,642713,21029,146,0
20200520,IN,29274,166464,,1288,4389,431,990,197,,,A+,5/19/2020 23:59,1864,,,,,1716,148,18,569,195738,6408,40,0
20200520,KS,8539,62664,,,760,,258,,116,473,A+,5/20/2020 10:00,178,,,,,,,20,199,71203,4213,5,20
20200520,KY,8069,145917,,443,2010,269,875,,,2826,A,5/19/2020 17:00,366,,,,7979,365,1,21,0,153986,0,0,30
20200520,LA,35316,250654,,931,,,,110,,26249,B,5/20/2020 13:00,2608,,,,,2485,123,22,278,285970,7897,27,0
20200520,MA,88970,400983,,2518,8897,675,,,,,A,5/20/2020 10:00,6066,,,,88970,6066,,25,1045,489953,13013,128,131
20200520,MD,42323,173007,,1410,7393,539,,,,2993,B,5/20/2020 10:00,2198,,,,42323,2093,105,24,777,215330,6672,34,194
20200520,ME,1819,35450,,43,231,24,,12,,1100,B,5/20/2020 12:30,73,37725,2201,35450,1632,73,,23,78,37269,13436,0,6
20200520,MI,60151,405848,,1066,,492,,332,,28234,A+,5/20/2020 11:00,5514,475714,69866,405848,56132,5318,236,26,575,465999,14215,44,0
20200520,MN,20609,170199,,550,2308,212,773,,,12227,A,5/19/2020 17:00,786,190808,,,17670,777,9,27,767,190808,6957,29,87
20200520,MO,11232,150752,,546,,,,103,,,B,5/20/2020 15:00,631,159636,13629,145742,11232,,,29,152,161984,7874,15,0
20200520,MP,21,3796,,,,,,,,13,D,5/20/2020 00:00,2,3817,,,21,2,,69,0,3817,0,0,0
20200520,MS,11967,108713,,644,1901,157,,89,,7681,A,5/19/2020 19:00,570,120680,,,11967,,,28,263,120680,2920,16,61
20200520,MT,478,29248,,3,65,,,,,440,C,5/20/2020 00:00,16,,,,478,,,30,7,29726,776,0,0
20200520,NC,20122,257481,,554,,,,,,11637,A,5/20/2020 12:15,702,,,,20122,702,,37,422,277603,12595,11,0
20200520,ND,2095,57105,,38,142,,,,,1302,C,5/20/2020 01:59,37,,,,2095,37,,38,101,59200,1469,0,7
20200520,NE,10846,61289,,,,,,,,,D,5/19/2020 19:00,132,,,,10846,,,31,221,72135,2151,7,0
20200520,NH,3721,47167,861,105,383,,109,,,1275,B,5/19/2020 09:00,182,,,,3721,,,33,69,50888,1414,10,15
20200520,NJ,150399,380944,,3405,,969,,750,,23945,A+,5/20/2020 13:00,10747,,,,150399,10747,,34,1386,531343,11161,161,0
20200520,NM,6192,136054,,204,1139,,,,,1882,C,5/20/2020 14:25,276,,,,6192,,,35,96,142246,4626,6,253
20200520,NV,7166,84005,,437,,107,,60,,336,A,5/20/2020 09:00,393,107666,,,7046,,,32,120,91171,3616,3,0
20200520,NY,354370,1151466,,5570,87459,1761,,1421,,61886,A,5/20/2020 00:00,22976,,,,354370,,,36,1525,1505836,38097,133,290
20200520,OH,29436,260092,,902,5198,333,1369,248,,,B,5/20/2020 14:00,1781,,,,27517,1603,178,39,484,289528,11926,61,81
20200520,OK,5532,138839,,209,905,92,,,,4266,A+,5/20/2020 00:00,299,145218,6379,138839,,,,40,43,144371,5224,5,8
20200520,OR,3801,98348,,152,723,42,,17,,1406,A+,5/20/2020 11:00,144,,,,3701,,,41,75,102149,2429,4,9
20200520,PA,63666,286034,,1818,,,,377,,,B,5/19/2020 00:00,4624,,,,,,,42,0,349700,0,0,0
20200520,PR,2866,,,110,,20,,5,,,C,5/20/2020 06:30,125,,,,1206,66,,72,61,2866,61,1,0
20200520,RI,13579,84460,,257,1486,58,,45,,1030,A+,5/20/2020 03:00,538,131182,17041,114141,13579,,,44,187,98039,1712,6,22
20200520,SC,9056,126007,,,1444,,,,,5451,A+,5/19/2020 16:00,399,,,,9056,399,,45,0,135063,0,0,0
20200520,SD,4177,26212,,81,333,,,,,3023,C,5/19/2020 18:00,46,,,,,,,46,92,30389,680,0,6
20200520,TN,18532,335481,,652,1515,,,,,11783,B,5/20/2020 15:00,309,,,,18532,309,,47,154,354013,7890,4,17
20200520,TX,51323,669605,,1791,,,,,,30341,B,5/19/2020 16:50,1419,720928,,,51323,,,48,1411,720928,20782,50,0
20200520,UT,7710,171954,,144,631,,200,,87,4423,B,5/20/2020 10:15,90,,,,7710,,,49,192,179664,2353,2,12
20200520,VA,32908,179718,518,1536,6059,370,,202,,4523,A+,5/19/2020 17:00,1074,210965,,,31247,1040,34,51,763,212626,9837,33,291
20200520,VI,69,1314,26,,,,,,,61,C,5/20/2020 07:09,6,,,,69,6,,78,0,1383,16,0,0
20200520,VT,944,24114,,15,,,,,,824,B,5/20/2020 00:00,54,,,,944,54,,50,0,25058,0,0,0
20200520,WA,20784,271703,,168,,52,,,,,B,5/19/2020 02:59,1031,,,,20112,1031,,53,249,292487,5638,29,0
20200520,WI,15269,154300,211,609,2161,129,515,,,7728,A+,5/20/2020 00:00,481,,,,13413,481,,55,577,169569,6640,14,51
20200520,WV,1545,79096,,58,,16,,9,,950,B,5/20/2020 10:00,69,,,,1545,,,54,36,80641,2340,1,0
20200520,WY,787,18053,,9,74,,,,,528,C,5/20/2020 16:15,11,18649,672,17495,596,,,56,21,18840,990,1,1
20200519,AK,399,35981,,16,,,,,,348,B,5/19/2020 00:00,10,36380,,,,10,,2,0,36380,769,0,0
20200519,AL,12376,145190,,,1453,,517,,306,,B,5/18/2020 00:00,504,,,,12376,504,,1,290,157566,443,15,37
20200519,AR,4923,88778,,78,535,,,14,101,3739,A,5/19/2020 00:00,102,,,,4923,,,5,110,93701,8462,2,5
20200519,AS,0,124,,,,,,,,,C,5/19/2020 00:00,0,,,,,,,60,0,124,19,0,0
20200519,AZ,14566,147005,,792,2800,318,,201,,3693,A+,5/19/2020 00:00,704,161571,,,,,,4,396,161571,5098,18,43
20200519,CA,81795,1257521,,4363,,1307,,,,,B,5/19/2020 00:00,3334,1339316,,,81795,,,6,1365,1339316,46644,32,0
20200519,CO,22202,109131,,626,3899,,,,,3431,A,5/17/2020 00:00,921,,,,20028,,,8,264,131333,2838,43,27
20200519,CT,38430,147090,,914,10946,,,,,6264,B,5/18/2020 19:00,3472,,,,38430,,,9,314,185520,7841,23,0
20200519,DC,7434,31940,,375,,,,77,,1040,A,5/18/2020 00:00,400,,,,,,,11,164,39374,1549,8,0
20200519,DE,8037,36095,,236,,,,,,3760,B,5/18/2020 18:00,408,,,,8037,357,51,10,168,44132,1674,9,0
20200519,FL,46944,668911,1369,,8744,,,,,,A+,5/19/2020 10:31,2129,819927,63148,754767,46442,2129,,12,502,715855,39443,56,191
20200519,GA,38721,339435,,986,7027,,1589,,,,A+,5/19/2020 13:00,1664,378156,,,38721,,,13,640,378156,13867,22,111
20200519,GU,154,4673,,,,,,,,126,C,5/19/2020 05:45,5,4920,149,4645,149,,,66,0,4827,104,0,0
20200519,HI,640,44383,,,82,,,,,574,B,5/17/2020 00:00,17,,,,,,,15,0,45023,2978,0,0
20200519,IA,15349,92299,,383,,126,,83,,8130,A+,5/19/2020 00:00,372,,,,15349,,,19,394,107648,4500,17,0
20200519,ID,2455,35614,,28,213,,89,,,1649,B,5/18/2020 19:00,74,37847,,,2233,,,16,36,38069,1397,1,0
20200519,IL,98030,523654,,4002,,993,,576,,,A,5/19/2020 00:00,4379,,,,98030,4379,,17,1545,621684,18443,145,0
20200519,IN,28705,160625,,1268,4389,421,990,206,,,A+,5/18/2020 23:59,1824,,,,,1678,146,18,450,189330,5418,59,0
20200519,KS,8340,58650,,,740,,250,,115,465,A,5/18/2020 10:00,173,,,,,,,20,0,66990,0,0,0
20200519,KY,8069,145917,,447,1980,277,866,,,2826,A+,5/19/2020 17:00,366,,,,7883,345,1,21,381,153986,24301,32,84
20200519,LA,35038,243035,,1004,,,,112,,26249,B,5/19/2020 13:00,2581,,,,,2458,123,22,329,278073,8325,18,0
20200519,MA,87925,389015,,2472,8766,672,,,,,A+,5/19/2020 10:00,5938,,,,87925,5938,,25,873,476940,7741,76,145
20200519,MD,41546,167112,,1421,7199,537,,,,2868,B,5/19/2020 10:00,2164,,,,41546,2061,103,24,1784,208658,7152,42,113
20200519,ME,1741,22092,,44,225,19,,11,,1088,B,5/19/2020 11:30,73,33035,,,1561,73,,23,28,23833,28,2,2
20200519,MI,59576,392208,,1079,,486,,351,,28234,A+,5/19/2020 11:00,5470,461365,69157,392208,55838,5278,233,26,764,451784,16857,43,0
20200519,MN,19842,164009,,545,2221,229,750,,,11540,A+,5/18/2020 17:00,757,183851,,,17029,748,9,27,855,183851,6377,17,93
20200519,MO,11080,143030,,721,,,,103,,,B,5/19/2020 15:00,616,154773,13393,141119,11080,,,29,135,154110,2772,11,0
20200519,MP,21,3796,,,,,,,,13,D,5/19/2020 00:00,2,3817,,,21,2,,69,0,3817,397,0,0
20200519,MS,11704,106056,,611,1840,153,,87,,7681,A,5/18/2020 19:00,554,117760,,,11704,,,28,272,117760,1993,26,35
20200519,MT,471,28479,,5,65,,,,,437,B,5/19/2020 00:00,16,,,,471,,,30,1,28950,783,0,1
20200519,NC,19700,245308,,585,,,,,,11637,A,5/19/2020 14:00,691,,,,19700,691,,37,677,265008,9253,30,0
20200519,ND,1994,55737,,32,135,,,,,1269,C,5/19/2020 13:00,37,,,,1994,37,,38,63,57731,1170,0,2
20200519,NE,10625,59359,,,,,,,,,C,5/18/2020 20:00,125,,,,10625,,,31,277,69984,2483,2,0
20200519,NH,3652,45822,874,109,368,,109,,,1269,B,5/18/2020 09:00,172,,,,3652,,,33,56,49474,4596,0,9
20200519,NJ,149013,371169,,3481,,977,,789,,23657,A+,5/19/2020 13:00,10586,,,,149013,10586,,34,974,520182,14613,151,0
20200519,NM,6096,131524,,213,886,,,,,1796,C,5/18/2020 18:05,270,,,,6096,,,35,158,137620,4367,5,0
20200519,NV,7046,80509,,405,,106,,54,,334,B,5/19/2020 10:00,390,103703,,,7046,,,32,140,87555,5723,7,0
20200519,NY,352845,1114894,,5818,87169,1836,,1481,,61886,A,5/19/2020 00:00,22843,,,,352845,,,36,1474,1467739,28182,114,268
20200519,OH,28952,248650,,913,5117,365,1357,234,,,B,5/19/2020 14:00,1720,,,,27106,1556,164,39,498,277602,5753,63,119
20200519,OK,5489,133658,,167,897,77,,,,4135,A+,5/19/2020 00:00,294,140262,6221,133658,,,,40,91,139147,15587,6,12
20200519,OR,3726,95994,,137,714,43,,13,,1406,A+,5/19/2020 11:00,140,,,,3636,,,41,39,99720,2405,2,6
20200519,PA,63666,286034,,1861,,,,380,,,B,5/18/2020 00:00,4624,,,,,,,42,610,349700,9091,119,0
20200519,PR,2805,,,121,,20,,8,,,C,5/19/2020 05:52,124,,,,1207,60,,72,95,2805,95,0,0
20200519,RI,13392,82935,,247,1464,59,,44,,1023,A+,5/19/2020 03:00,532,128104,16721,111383,13392,,,44,215,96327,2093,26,26
20200519,SC,9056,126007,,,1444,,,,,5451,A,5/19/2020 16:00,399,,,,9056,399,,45,114,135063,3504,8,23
20200519,SD,4085,25624,,75,327,,,,,2914,B,5/18/2020 18:00,46,,,,,,,46,58,29709,664,2,11
20200519,TN,18378,327745,,615,1498,,,,,10969,A,5/19/2020 15:00,305,,,,18378,305,,47,367,346123,8695,4,9
20200519,TX,49912,650234,,1732,,,,,,29359,A,5/19/2020 16:50,1369,700146,,,49912,,,48,1219,700146,20301,22,0
20200519,UT,7518,169793,,96,619,,197,,84,4275,B,5/18/2020 10:29,88,,,,7384,,,49,134,177311,3289,8,24
20200519,VA,32145,170644,473,1497,5768,377,,199,,4271,A+,5/18/2020 17:00,1041,201183,,,30539,1007,34,51,1005,202789,6563,27,159
20200519,VI,69,1298,17,,,,,,,61,C,5/19/2020 06:34,6,,,,69,6,,78,0,1367,20,0,0
20200519,VT,944,24114,,24,,,,,,820,B,5/19/2020 00:00,54,,,,944,54,,50,0,25058,567,0,0
20200519,WA,20535,266314,,168,,52,,,,,A,5/18/2020 02:59,1002,,,,19871,1002,,53,249,286849,7096,1,0
20200519,WI,14692,148237,211,609,2110,129,503,,,7371,A+,5/19/2020 00:00,467,,,,12885,467,,55,250,162929,3985,8,42
20200519,WV,1509,76792,,54,,18,,9,,922,B,5/19/2020 10:00,68,,,,1509,,,54,18,78301,2266,1,0
20200519,WY,766,17084,,8,73,,,,,504,B,5/18/2020 00:00,10,17661,653,17007,577,,,56,12,17850,765,2,0
20200518,AK,399,35212,,9,,,,,,345,B,5/18/2020 00:00,10,35611,,,,10,,2,3,35611,960,0,0
20200518,AL,12086,145037,,,1416,,512,,302,,B,5/18/2020 00:00,489,,,,12086,489,,1,315,157123,773,1,24
20200518,AR,4813,80426,,77,530,,,12,101,3645,A,5/18/2020 00:00,100,,,,4813,,,5,54,85239,54,2,10
20200518,AS,0,105,,,,,,,,,C,5/10/2020 00:00,0,,,,,,,60,0,105,0,0,0
20200518,AZ,14170,142303,,820,2757,329,,200,,3570,A+,5/18/2020 00:00,686,156473,,,,,,4,233,156473,4712,6,54
20200518,CA,80430,1212242,,4391,,1325,,,,,B,5/17/2020 00:00,3302,1292672,,,80430,,,6,1591,1292672,57429,41,0
20200518,CO,21938,106557,,650,3872,,,,,3346,A,5/16/2020 00:00,878,,,,19773,,,8,305,128495,2947,0,6
20200518,CT,38116,139563,,920,10946,,,,,6264,B,5/17/2020 20:30,3449,,,,38116,,,9,697,177679,7072,41,0
20200518,DC,7270,30555,,374,,,,70,,1028,A,5/17/2020 00:00,392,,,,,,,11,147,37825,1299,9,0
20200518,DE,7869,34589,,240,,,,,,3545,B,5/17/2020 18:00,399,,,,7869,351,48,10,199,42458,1593,7,0
20200518,FL,46442,629970,1346,,8553,,,,,,A+,5/18/2020 09:28,2073,746124,60938,683219,46442,2073,,12,854,676412,24620,24,75
20200518,GA,38081,326208,,1025,6916,,1565,,,,A+,5/18/2020 13:00,1642,364289,,,38081,,,13,380,364289,13114,36,126
20200518,GU,154,4569,,,,,,,,126,C,5/16/2020 04:30,5,,,,149,,,66,0,4723,119,0,0
20200518,HI,640,41405,,,82,,,,,573,B,5/17/2020 00:00,17,,,,,,,15,1,42045,371,0,0
20200518,IA,14955,88193,,382,,121,,85,,7324,A+,5/17/2020 13:00,355,,,,14955,,,19,304,103148,2907,4,0
20200518,ID,2419,34253,,33,213,,89,,,1612,B,5/16/2020 19:00,73,36456,,,2203,,,16,0,36672,0,0,0
20200518,IL,96485,506756,,4120,,1096,,636,,,A,5/18/2020 00:59,4234,,,,96485,4234,,17,2294,603241,21297,57,0
20200518,IN,28255,155657,,1244,4389,426,990,212,,,A+,5/17/2020 23:59,1765,,,,,1621,144,18,477,183912,6669,14,0
20200518,KS,8340,58650,,,740,,250,,115,465,A,5/18/2020 10:00,173,,,,,,,20,454,66990,5398,1,16
20200518,KY,7688,121997,,381,1896,218,797,,,2768,A+,5/16/2020 17:19,334,,,,7408,334,,21,0,129685,0,0,0
20200518,LA,34709,235039,,1031,,,,118,,26249,B,5/18/2020 13:00,2563,,,,,2440,123,22,277,269748,4578,72,0
20200518,MA,87052,382147,,2533,8621,674,,,,,A+,5/17/2020 10:00,5862,,,,87052,5862,,25,1042,469199,8373,65,82
20200518,MD,39762,161744,,1447,7086,555,,,,2817,B,5/18/2020 10:00,2122,,,,39762,2020,102,24,958,201506,6580,32,93
20200518,ME,1713,22092,,42,223,16,,10,,1053,B,5/18/2020 12:15,71,33035,,,1533,71,,23,26,23805,26,1,7
